`,1.513014078
q,0.451820135
w,0.326769114
e,0.328268051
r,0.307785988
t,0.307855129
y,0.347350836
u,0.324754953
i,0.343925953
o,0.319010735
p,0.363276005
a,0.334517956
s,0.315087795
d,0.333981991
f,0.341877937
g,0.332156897
h,0.320838213
j,0.315932989
k,0.341084003
l,0.344899178
z,0.316016912
x,0.340123177
c,0.344843149
v,0.322914124
b,0.347887039
n,0.331984758
m,0.324970007
space,0.342915773
p,0.595996141
a,0.229064941
r,0.343877792
e,0.315007925
n,0.317028761
c,0.297821999
h,0.330110788
y,0.306114912
m,0.326678991
space,0.267213821
c,0.346919298
e,0.288784266
r,0.314907789
a,0.305160999
t,0.308943987
i,0.291932821
t,0.335901022
i,0.307171106
s,0.253878117
space,0.35194993
n,0.294000149
o,0.312063932
n,0.307751179
c,0.322062969
o,0.258907795
n,0.334971189
t,0.299926043
r,0.328058243
i,0.33193922
b,0.284923792
u,0.32974577
t,0.306242943
i,0.316831112
v,0.264209986
e,0.34307313
l,0.314404964
y,0.318346977
space,0.307174921
a,0.322052002
n,0.320683002
t,0.297022104
a,0.350938797
g,0.315727234
o,0.282016039
n,0.318074942
i,0.280947924
s,0.33604598
m,0.272116899
s,0.363855124
space,0.30793786
h,0.356177092
i,0.264178991
g,0.349710941
h,0.282860041
p,0.308209896
o,0.309708118
c,0.289054871
k,0.289651871
e,0.356316805
t,0.342828035
s,0.332036972
space,0.311907053
l,0.309906006
e,0.254123926
v,0.31384182
i,0.285036087
s,0.316983223
space,0.312183857
s,0.323857784
h,0.327304125
e,0.31153512
l,0.243926764
v,0.309995174
e,0.29521513
r,0.326039076
s,0.309645176
space,0.208184004
t,0.347671032
e,0.334135056
a,0.292086124
i,0.318937063
n,0.340809107
g,0.31605196
space,0.33797884
n,0.310320139
o,0.320724964
t,0.30095911
i,0.306872129
o,0.323921919
n,0.311887264
a,0.32890296
t,0.287097216
e,0.36501503
space,0.308875084
s,0.313043356
t,0.308047056
i,0.269600153
l,0.349198103
p,0.296825171
n,0.357957125
o,0.315247059
m,0.298784018
e,0.318884134
l,0.308190107
a,0.33404398
n,0.309801817
e,0.266954899
space,0.382050753
u,0.291851044
n,0.376916885
i,0.270145178
d,0.307143927
a,0.333546877
c,0.297024965
t,0.333131075
y,0.295899868
l,0.318027973
o,0.281045914
u,0.328933239
s,0.308348179
space,0.297744036
r,0.341814995
e,0.312811136
g,0.307175875
a,0.290846825
r,0.276952982
r,0.31888485
i,0.3029387
s,0.320042849
o,0.362089872
n,0.320800066
space,0.313963175
p,0.316111088
o,0.334015369
l,0.303793192
l,0.292159081
e,0.343867779
e,0.322016001
space,0.311865807
j,0.352985144
u,0.285099983
n,0.321844101
i,0.287240982
o,0.32394886
r,0.325920105
space,0.316975117
h,0.333798885
o,0.322033882
m,0.302049875
i,0.307748795
c,0.293107271
i,0.323076963
d,0.307797909
a,0.299081087
l,0.292768955
l,0.306138754
y,0.384056091
