`,1.431387901
d,1.08692503
a,0.356831074
u,0.4173069
t,0.376952171
i,0.335797071
n,0.335438013
g,0.374535084
space,0.325014114
b,0.403077841
e,0.347050905
n,0.351788759
d,0.386208057
a,0.366770983
space,0.116067171
p,0.709095001
a,0.36288619
r,0.355108023
a,0.327054977
p,0.311118841
s,0.341456175
y,0.364243031
c,0.34999609
h,0.357022285
o,0.311932802
l,0.393846035
o,0.345285892
g,0.326909781
i,0.31891489
e,0.328107595
s,0.372843027
space,0.342032194
s,0.344999075
t,0.378942966
o,0.314221144
r,0.364833117
i,0.388191462
n,0.352789879
g,0.378821135
space,0.355104923
m,0.380155802
e,0.333067179
a,0.380717754
s,0.380084038
l,0.318196058
y,0.41590023
space,0.381013632
b,0.38280201
a,0.335013151
b,0.383987904
b,0.403915167
l,0.33784914
i,0.383292198
n,0.378695965
g,0.373203039
s,0.35397768
space,0.363976955
c,0.398941278
q,0.363188982
space,0.389903307
o,0.36192894
n,0.354030132
l,0.375007153
a,0.360989809
i,0.376985788
d,0.351972103
space,0.381169796
p,0.377805233
o,0.361001015
l,0.343153954
y,0.394598007
n,0.330126047
e,0.366200209
e,0.371051073
space,0.395829916
b,0.36891222
r,0.397123098
u,0.3598032
s,0.363032103
h,0.332097054
e,0.373011827
s,0.333966017
space,0.33393383
y,0.391958237
o,0.362087965
k,0.425071239
e,0.346868992
a,0.358029842
g,0.351037025
e,0.343930244
space,0.381951094
k,0.402050734
a,0.345895052
j,0.366958141
space,0.336143017
e,0.333941936
x,0.660917044
t,0.326037884
e,0.332801104
m,0.329184055
p,0.401943207
o,0.342962027
r,0.362931967
a,0.357936859
l,0.308216095
n,0.343017101
e,0.36589098
s,0.319041014
s,0.332947254
space,0.356905222
f,0.313064098
r,0.394002914
i,0.34090209
g,0.32998991
h,0.334969282
t,0.351309061
e,0.326295853
n,0.331454992
i,0.33001399
n,0.363933325
g,0.339115143
e,0.381884098
s,0.333909035
s,0.548096895
space,0.375052929
b,0.320889235
e,0.352086782
d,0.381991386
i,0.340936899
p,0.372946024
space,0.350956202
h,0.345010996
e,0.347018957
l,0.298988104
l,0.370062828
o,0.331849098
space,0.366207123
I,0.679904938
space,0.293921947
h,0.394824982
a,0.314176083
v,0.390925884
e,0.36818409
space,0.331928015
t,0.358876944
o,0.323982
space,0.377003908
f,0.364041805
backspace,0.279587269
m,0.397397995
a,0.290005922
k,0.366905689
e,0.343804836
space,0.382148266
m,0.369992971
o,0.324126959
r,0.342983723
e,0.400745869
space,0.362235785
w,0.358013153
o,0.363936901
r,0.329017878
d,0.354945898
s,0.322957993
space,0.658999205
u,0.529987812
p,0.29394722
space,0.342903137
f,0.307137966
o,0.342071056
r,0.332998991
space,0.352833033
t,0.397785187
